0.000	4.360	s1
4.360	6.780	1a
6.780	9.060	1b
9.060	11.980	1c
11.980	14.400	1d
14.400	15.640	1e
15.640	17.240	1f
17.240	19.960	2a
19.960	23.160	2b
23.160	29.060	3a
29.060	35.460	3b
35.460	40.480	3c
40.480	44.940	4a
44.940	56.760	4b
56.760	58.300	5a
58.300	61.340	5b
61.340	64.400	5c
64.400	67.700	6a
67.700	72.440	6b
72.440	76.160	s2
76.160	82.300	6
82.300	83.720	7a
83.720	85.940	7b
85.940	89.880	7c
89.880	93.120	8a
93.120	96.000	8b
96.000	99.460	8c
99.460	101.620	9a
101.620	104.740	9b
104.740	106.380	9c
106.380	109.980	9d
109.980	115.060	9e
115.060	117.080	10a
117.080	119.980	10b
119.980	122.640	10c
122.640	128.220	10d
128.220	130.280	11a
130.280	134.900	11b
134.900	140.160	12-13a
140.160	143.160	12-13b
143.160	146.200	12-13c
146.200	149.760	12-13d
149.760	154.340	12-13e
154.340	159.340	12-13f
159.340	161.920	14-15a
161.920	164.440	14-15b
164.440	169.040	14-15c
169.040	174.460	14-15d
174.460	177.780	14-15e
177.780	179.640	16a
179.640	182.820	16b
182.820	185.740	16c
185.740	193.060	16d
193.060	199.280	17-18a
199.280	202.000	17-18b
202.000	206.920	17-18c
206.920	209.920	17-18d
209.920	215.140	17-18e
215.140	216.780	17-18f
216.780	222.420	19
222.420	224.140	20a
224.140	226.300	20b
226.300	228.980	20c
228.980	232.140	20d
232.140	234.880	21a
234.880	238.120	21b
238.120	240.600	21c
240.600	242.820	21d
242.820	249.020	21e
249.020	252.560	s3
252.560	258.380	22
258.380	262.800	23a
262.800	266.820	23b
266.820	271.720	24a
271.720	275.020	24b
275.020	277.400	24c
277.400	279.260	24d
279.260	280.860	25a
280.860	283.240	25b
283.240	286.080	25c
286.080	290.260	25d
290.260	293.040	25e
293.040	296.400	26a
296.400	299.740	26b
299.740	302.660	27a
302.660	308.060	27b
308.060	311.480	28-29a
311.480	314.960	28-29b
314.960	319.060	28-29c
319.060	327.660	28-29d
327.660	331.080	30
331.080	336.580	31
336.580	338.700	32a
338.700	344.260	32b
344.260	349.540	32c
349.540	351.180	33a
351.180	355.600	33b
355.600	357.240	33c
357.240	365.560	33d
365.560	367.460	34-35a
367.460	375.860	34-35b
375.860	379.060	34-35c
379.060	383.260	34-35d
383.260	386.760	34-35e
386.760	392.000	36a
392.000	395.580	36b
395.580	398.620	36c
398.620	402.820	37a
402.820	405.360	37b
405.360	408.640	38a
408.640	412.040	38b
412.040	414.380	38c
414.380	420.580	38d
420.580	426.500	39a
426.500	429.900	39b
429.900	433.100	40a
433.100	436.220	40b
436.220	441.200	41a
441.200	444.860	41b
444.860	449.380	41c
449.380	451.620	41d
451.620	457.040	42
