0.000	2.560	s1
2.560	7.240	1-2a
7.240	12.000	1-2b
12.000	15.260	1-2c
15.260	22.700	1-2d
22.700	26.360	1-2e
26.360	30.300	1-2f
30.300	41.100	3a
41.100	42.480	3b
42.480	47.040	4a
47.040	47.960	4b
47.960	49.860	4c
49.860	52.000	4d
52.000	56.140	4e
56.140	59.480	4f
59.480	67.560	5
67.560	70.500	6a
70.500	73.280	6b
73.280	76.400	6c
76.400	79.120	7a
79.120	85.140	7b
85.140	89.980	7c
89.980	95.760	8
95.760	99.680	9a
99.680	104.700	9b
104.700	106.960	10a
106.960	110.100	10b
110.100	116.340	10c
116.340	119.180	11a
119.180	125.680	11b
125.680	128.160	12a
128.160	129.280	12b
129.280	130.560	12c
130.560	135.980	12d
135.980	139.460	13a
139.460	140.580	13b
140.580	141.420	13c
141.420	143.740	13d
143.740	145.800	14a
145.800	146.580	14b
146.580	147.780	14c
147.780	153.840	14d
153.840	156.840	15a
156.840	160.740	15b
160.740	163.060	15c
163.060	165.400	16a
165.400	169.860	16b
169.860	174.740	17a
174.740	176.900	17b
176.900	182.440	17c
182.440	185.280	18a
185.280	189.080	18b
189.080	193.540	19a
193.540	196.080	19b
196.080	197.020	19c
197.020	201.800	19d
201.800	203.360	20a
203.360	205.020	20b
205.020	206.500	20c
206.500	208.960	20d
208.960	210.640	20e
210.640	210.840	20f
210.840	214.940	20g
214.940	218.240	21a
218.240	220.120	21b
220.120	221.720	21c
221.720	222.800	21d
222.800	224.260	21e
224.260	225.820	22a
225.820	226.680	22b
226.680	228.080	22c
228.080	232.580	22d
232.580	237.080	22e
237.080	242.700	22f
242.700	252.000	22g
252.000	254.100	23a
254.100	254.940	23b
254.940	257.060	23c
257.060	259.340	23d
259.340	267.720	23e
267.720	269.260	24a
269.260	275.700	24b
275.700	278.220	25a
278.220	281.280	25b
281.280	283.780	25c
283.780	287.420	26a
287.420	289.060	26b
289.060	292.780	26c
292.780	297.820	27a
297.820	301.620	27b
301.620	303.940	28a
303.940	304.680	28b
304.680	312.500	28c
312.500	314.780	28d
314.780	320.320	28e
320.320	328.020	28f
328.020	333.960	29a
333.960	334.980	29b
334.980	338.760	29c
338.760	340.820	30a
340.820	341.760	30b
341.760	348.460	30c
348.460	351.780	30d
351.780	355.360	30e
355.360	357.180	31a
357.180	358.560	31b
358.560	361.960	31c
361.960	367.040	31d
367.040	375.540	32a
375.540	378.480	32b
378.480	381.260	32c
381.260	384.360	32d
384.360	387.240	33a
387.240	390.640	33b
390.640	395.620	33c
395.620	399.500	33d
399.500	402.940	33e
402.940	408.840	34a
408.840	413.320	34b
413.320	417.140	35a
417.140	419.920	35b
419.920	423.480	35c
423.480	427.780	35d
427.780	435.460	36a
435.460	440.180	36b
440.180	444.360	36c
444.360	453.360	36d
453.360	455.200	37a
455.200	458.580	37b
458.580	466.020	37c
466.020	471.160	37d
471.160	476.300	38a
476.300	480.980	38b
480.980	484.200	38c
484.200	488.360	38d
488.360	493.040	39a
493.040	496.640	39b
496.640	502.840	39c
502.840	504.440	40a
504.440	507.120	40b
507.120	510.380	40c
510.380	514.220	40d
514.220	515.800	41a
515.800	521.320	41b
521.320	523.640	41c
523.640	530.400	41d
530.400	538.400	42a
538.400	542.340	42b
542.340	547.620	42c
547.620	551.360	43a
551.360	557.680	43b
557.680	560.200	43c
560.200	564.300	43d
564.300	568.300	s2
568.300	571.680	44a
571.680	577.520	44b
577.520	579.260	45-46a
579.260	583.180	45-46b
583.180	585.440	45-46c
585.440	596.220	45-46d
596.220	598.100	47a
598.100	599.060	47b
599.060	603.660	47c
603.660	609.060	47d
609.060	615.800	48a
615.800	622.720	48b
