0.000	2.800	s1
2.800	7.120	1a
7.120	9.320	1b
9.320	11.600	2a
11.600	12.840	2b
12.840	17.300	2c
17.300	18.960	3a
18.960	22.880	3b
22.880	25.200	3c
25.200	30.420	3d
30.420	33.020	4-5a
33.020	35.340	4-5b
35.340	38.540	4-5c
38.540	42.060	4-5d
42.060	47.560	4-5e
47.560	50.700	4-5f
50.700	61.140	6
61.140	62.360	7a
62.360	66.080	7b
66.080	69.140	7c
69.140	72.980	7d
72.980	75.640	7e
75.640	79.140	7f
79.140	83.960	8a
83.960	85.340	8b
85.340	87.140	8c
87.140	89.660	8d
89.660	91.420	9a
91.420	92.740	9b
92.740	94.500	9c
94.500	95.160	9d
95.160	96.540	9e
96.540	98.720	9f
98.720	100.080	9g
100.080	102.520	10a
102.520	105.080	10b
105.080	106.620	11a
106.620	112.340	11b
112.340	114.180	11c
114.180	116.500	11d
116.500	117.880	11e
117.880	120.860	11f
120.860	122.580	12a
122.580	123.720	12b
123.720	124.760	12c
124.760	126.420	12d
126.420	131.180	13-14a
131.180	133.840	13-14b
133.840	138.600	13-14c
138.600	140.760	15a
140.760	141.380	15b
141.380	144.220	15c
144.220	145.460	15d
145.460	150.780	15e
150.780	152.520	15f
152.520	154.660	16a
154.660	157.960	16b
157.960	160.880	16c
160.880	162.860	16d
162.860	166.720	16e
166.720	170.320	16f
170.320	173.240	17a
173.240	175.420	17b
175.420	177.980	17c
177.980	179.020	17d
179.020	181.400	17e
181.400	189.860	18a
189.860	192.740	18b
192.740	197.400	18c
197.400	198.820	19a
198.820	200.900	19b
200.900	203.100	19c
203.100	206.420	19d
206.420	208.740	20a
208.740	211.820	20b
211.820	214.680	20c
214.680	220.060	21a
220.060	225.860	21b
225.860	227.560	21c
227.560	230.240	21d
230.240	233.760	21e
233.760	240.840	22-23a
240.840	244.860	22-23b
244.860	251.660	22-23c
251.660	254.260	22-23d
254.260	259.640	24a
259.640	263.160	24b
263.160	268.820	24c
268.820	271.260	24d
271.260	272.660	25a
272.660	276.140	25b
276.140	279.940	25c
279.940	282.200	25d
282.200	284.720	26a
284.720	287.260	26b
287.260	290.800	26c
290.800	292.700	27a
292.700	295.600	27b
295.600	298.620	27c
298.620	301.440	27d
301.440	305.460	27e
305.460	308.480	28a
308.480	310.540	28b
310.540	313.180	28c
313.180	318.600	29a
318.600	321.520	29b
321.520	323.100	29c
323.100	324.480	30a
324.480	329.340	30b
329.340	333.480	30c
333.480	337.660	30d
337.660	344.880	31a
344.880	350.200	31b
350.200	352.300	31c
352.300	356.160	31d
356.160	363.040	32
363.040	366.880	33a
366.880	369.380	33b
369.380	372.120	34a
372.120	375.380	34b
375.380	377.700	34c
377.700	379.120	34d
379.120	382.840	34e
382.840	384.880	s2
384.880	390.780	35a
390.780	393.280	35b
393.280	396.820	35c
396.820	398.460	36a
398.460	399.500	36b
399.500	400.620	36c
400.620	403.900	36d
403.900	405.620	37a
405.620	408.720	37b
408.720	411.240	37c
411.240	412.620	38a
412.620	413.500	38b
413.500	415.440	38c
415.440	418.340	38d
418.340	420.280	39a
420.280	421.780	39b
421.780	422.980	39c
422.980	425.160	39d
425.160	427.420	39e
427.420	431.340	39f
431.340	435.540	39g
435.540	438.800	40a
438.800	442.140	40b
442.140	444.720	41a
444.720	446.620	41b
446.620	449.220	41c
449.220	453.340	41d
453.340	457.200	41e
