\id MAT
\c 1
\level phrase
\separators . ? ! : ; ,
0.000	2.080	s1
2.080	10.760	1
10.760	13.820	2a
13.820	16.700	2b
16.700	21.680	2c
21.680	25.260	3a
25.260	27.980	3b
27.980	31.060	3c
31.060	34.880	3d
34.880	36.900	4a
36.900	39.640	4b
39.640	42.060	4c
42.060	45.680	5a
45.680	48.880	5b
48.880	51.040	5c
51.040	55.820	5d
55.820	59.040	5e
59.040	62.020	5f
62.020	65.700	6a
65.700	69.620	6b
69.620	72.480	6c
72.480	75.260	6d
75.260	78.260	7a
78.260	81.460	7b
81.460	84.740	7c
84.740	87.200	8a
87.200	90.980	8b
90.980	94.800	8c
94.800	97.100	9a
97.100	99.940	9b
99.940	103.260	9c
103.260	106.800	10a
106.800	109.780	10b
109.780	113.060	10c
113.060	116.280	11a
116.280	120.060	11b
120.060	129.460	11c
129.460	135.180	12a
135.180	138.460	12b
138.460	142.360	13a
142.360	145.740	13b
145.740	149.380	13c
149.380	152.060	14a
152.060	154.780	14b
154.780	157.340	14c
157.340	160.560	15a
160.560	163.580	15b
163.580	166.740	15c
166.740	169.880	16a
169.880	171.980	16b
171.980	174.820	16c
174.820	177.180	16d
177.180	183.600	17a
183.600	189.480	17b
189.480	196.120	17c
196.120	202.460	17d
202.460	204.900	s2
204.900	208.280	18a
208.280	211.360	18b
211.360	215.320	18c
215.320	224.540	18d
224.540	226.740	19a
226.740	227.600	19b
227.600	229.700	19c
229.700	233.300	19d
233.300	239.300	19e
239.300	242.600	20a
242.600	246.580	20b
246.580	248.420	20c
248.420	249.540	20d
249.540	250.640	20e
250.640	252.860	20f
252.860	256.120	20g
256.120	259.880	20h
259.880	263.100	21a
263.100	267.260	21b
267.260	270.660	21c
270.660	272.380	21d
272.380	274.800	21e
274.800	281.720	22a
281.720	283.440	22b
283.440	284.700	23a
284.700	286.820	23b
286.820	289.260	23c
289.260	291.360	23d
291.360	292.500	23e
292.500	297.720	23f
297.720	300.500	24a
300.500	303.860	24b
303.860	306.460	24c
306.460	311.300	24d
311.300	315.180	25a
315.180	318.300	25b
318.300	321.040	25c
321.040	324.360	25d
