0.000	2.040	s1
2.040	7.360	1a
7.360	8.980	1b
8.980	10.460	1c
10.460	12.920	1d
12.920	15.840	1e
15.840	19.560	1f
19.560	21.140	2a
21.140	25.480	2b
25.480	28.160	2c
28.160	30.740	2d
30.740	36.120	3a
36.120	37.400	3b
37.400	40.720	3c
40.720	45.000	4a
45.000	48.640	4b
48.640	49.440	5a
49.440	50.940	5b
50.940	53.560	5c
53.560	55.700	5d
55.700	58.580	5e
58.580	62.660	5f
62.660	65.360	s2
65.360	67.200	6a
67.200	68.120	6b
68.120	72.000	6c
72.000	77.240	6d
77.240	80.080	6e
80.080	83.060	6f
83.060	86.720	6g
86.720	90.560	7-8a
90.560	92.460	7-8b
92.460	95.780	7-8c
95.780	101.600	7-8d
101.600	104.280	7-8e
104.280	107.620	7-8f
107.620	110.160	7-8g
110.160	111.500	9-10a
111.500	115.580	9-10b
115.580	118.400	9-10c
118.400	119.560	9-10d
119.560	122.340	9-10e
122.340	126.080	9-10f
126.080	127.460	9-10g
127.460	128.880	9-10h
128.880	131.660	9-10i
131.660	134.520	9-10j
134.520	138.040	9-10k
138.040	142.720	11-12a
142.720	146.460	11-12b
146.460	149.500	11-12c
149.500	151.900	11-12d
151.900	154.600	11-12e
154.600	157.780	11-12f
157.780	161.380	11-12g
161.380	165.020	11-12h
165.020	167.440	11-12i
167.440	171.480	11-12j
171.480	175.240	11-12k
175.240	179.200	13-14a
179.200	181.520	13-14b
181.520	186.100	13-14c
186.100	189.760	13-14d
189.760	193.880	13-14e
193.880	196.900	13-14f
196.900	200.840	13-14g
200.840	203.800	13-14h
203.800	209.520	15a
209.520	215.580	15b
215.580	221.160	16
221.160	224.860	17-19a
224.860	228.860	17-19b
228.860	233.800	17-19c
233.800	239.140	17-19d
239.140	241.680	17-19e
241.680	243.040	17-19f
243.040	244.280	17-19g
244.280	250.120	17-19h
250.120	254.400	20a
254.400	256.860	20b
256.860	260.360	20c
260.360	263.140	21a
263.140	267.100	21b
267.100	270.140	21c
270.140	275.500	21d
275.500	278.080	22a
278.080	280.260	22b
280.260	282.660	22c
282.660	284.940	22d
284.940	288.020	23a
288.020	293.160	23b
293.160	297.400	23c
297.400	300.140	23d
300.140	303.860	23e
303.860	306.140	24a
306.140	311.980	24b
311.980	315.140	24c
315.140	319.340	24d
319.340	322.440	24e
322.440	325.200	25a
325.200	328.420	25b
328.420	330.880	25c
330.880	336.580	25d
336.580	340.520	26a
340.520	342.760	26b
342.760	345.620	26c
345.620	347.160	26d
347.160	349.480	26e
