0.000	3.880	s1
3.880	6.580	1a
6.580	8.960	1b
8.960	14.140	1c
14.140	16.780	2a
16.780	19.060	2b
19.060	21.420	2c
21.420	23.320	2d
23.320	26.340	2e
26.340	27.420	3a
27.420	31.280	3b
31.280	37.840	3c
37.840	39.160	4a
39.160	43.220	4b
43.220	45.720	4c
45.720	49.920	4d
49.920	52.960	4e
52.960	58.220	4f
58.220	61.380	5a
61.380	63.220	5b
63.220	66.540	5c
66.540	68.780	5d
68.780	71.140	5e
71.140	74.220	5f
74.220	77.400	6a
77.400	79.560	6b
79.560	81.100	6c
81.100	86.240	6d
86.240	91.860	7a
91.860	94.200	7b
94.200	96.640	7c
96.640	101.320	8a
101.320	105.760	8b
105.760	110.360	9a
110.360	113.720	9b
113.720	116.380	9c
116.380	122.500	10a
122.500	125.780	10b
125.780	128.280	10c
128.280	131.440	11a
131.440	134.420	11b
134.420	136.280	11c
136.280	140.520	11d
140.520	146.340	12a
146.340	150.400	12b
150.400	157.420	13
157.420	160.800	14a
160.800	164.120	14b
164.120	164.500	15a
164.500	169.880	15b
169.880	173.840	15c
173.840	177.800	15d
177.800	180.620	15e
180.620	183.160	15f
183.160	185.360	16a
185.360	187.480	16b
187.480	191.020	16c
191.020	193.780	16d
193.780	197.420	16e
197.420	200.260	16f
200.260	207.900	17
207.900	210.160	s2
210.160	213.320	18a
213.320	218.160	18b
218.160	223.900	19a
223.900	228.340	19b
228.340	229.360	19c
229.360	231.380	19d
231.380	234.740	19e
234.740	238.160	20a
238.160	238.480	20b
238.480	241.400	20c
241.400	245.620	20d
245.620	248.940	20e
248.940	251.880	20f
251.880	255.120	20g
255.120	258.360	21a
258.360	260.480	21b
260.480	266.560	21c
266.560	270.680	22-24a
270.680	273.720	22-24b
273.720	276.360	22-24c
276.360	279.360	22-24d
279.360	285.400	22-24e
285.400	291.040	22-24f
291.040	298.540	22-24g
298.540	300.800	22-24h
300.800	303.060	22-24i
303.060	307.000	22-24j
307.000	312.540	25a
312.540	315.540	25b
315.540	317.700	26a
317.700	320.060	26b
320.060	323.680	26c
323.680	327.540	26d
327.540	330.600	26e
330.600	333.960	27a
333.960	339.440	27b
