0	2.76	s1
2.76	9.44	1-2a
9.44	12.68	1-2b
12.68	17.64	1-2c
17.64	24.58	1-2d
24.58	28.66	1-2e
28.66	30.88	1-2f
30.88	33.96	1-2g
33.96	37.16	1-2h
37.16	42.34	3a
42.34	47.98	3b
47.98	51.14	3c
51.14	57.14	3d
57.14	62.58	4a
62.58	64.36	4b
64.36	69.38	4c
69.38	76.56	5a
76.56	81.1	5b
81.1	85.72	6-7a
85.72	90.84	6-7b
90.84	94.28	6-7c
94.28	100.54	6-7d
100.54	102.22	6-7e
102.22	108.44	6-7f
108.44	111.8	8a
111.8	114.92	8b
114.92	117.06	s2
117.06	122.46	9-11a
122.46	126.42	9-11b
126.42	133.16	9-11c
133.16	136.7	9-11d
136.7	140.68	9-11e
140.68	145.76	9-11f
145.76	149.68	12a
149.68	155.06	12b
155.06	156.72	12c
156.72	161.2	12d
161.2	169.22	13a
169.22	172.1	13b
172.1	173.82	13c
173.82	176.86	13d
176.86	185.66	14a
185.66	189.3	14b
189.3	191.2	15-17a
191.2	199.6	15-17b
199.6	204.76	15-17c
204.76	205.16	15-17d
205.16	213.2	15-17e
213.2	217.66	15-17f
217.66	224.94	18a
224.94	229.22	18b
229.22	233.62	19a
233.62	236.24	19b
236.24	239.78	20a
239.78	241.1	20b
241.1	242.78	20c
242.78	247.74	20d
247.74	252.7	21-23a
252.7	257.96	21-23b
257.96	261.32	21-23c
261.32	265.18	21-23d
265.18	268.02	21-23e
268.02	270.98	21-23f
270.98	272.86	21-23g
272.86	277.22	21-23h
277.22	279.44	24a
279.44	282.36	24b
282.36	284.5	24c
284.5	286.66	24d
286.66	289.3	24e
289.3	296.08	25a
296.08	299.34	25b
299.34	306.42	25c
306.42	310.3	s3
310.3	314.48	26a
314.48	315.36	26b
315.36	317.36	26c
317.36	322.9	26d
322.9	326.04	27a
326.04	330.28	27b
330.28	336.08	27c
336.08	341.46	27d
341.46	351.1	28
351.1	354.6	29a
354.6	355.58	29b
355.58	358.46	29c
358.46	365.54	30a
365.54	368.18	30b
368.18	369.38	30c
369.38	371.34	30d
371.34	374.36	30e
374.36	375.88	31a
375.88	378.08	31b
378.08	380.5	31c
380.5	382.66	31d
382.66	383.22	31e
383.22	385.96	31f
385.96	389.8	32a
389.8	393.94	32b
393.94	398.2	32c
398.2	401.76	32d
401.76	404.4	33a
404.4	407.14	33b
407.14	410.58	33c
410.58	413.76	33d
413.76	415.84	33e
415.84	418.54	34a
418.54	419.32	34b
419.32	425.26	34c
425.26	429.94	34d
429.94	441.14	35
441.14	447.16	36a
447.16	450.16	36b
450.16	451.78	36c
451.78	453.44	36d
453.44	454.08	36e
454.08	455.66	36f
455.66	459.84	36g
459.84	462	37a
462	465.2	37b
465.2	467.1	37c
467.1	468.06	37d
468.06	472.92	37e
472.92	476.4	38a
476.4	477.88	38b
477.88	481.88	38c
481.88	484.34	39a
484.34	488.52	39b
488.52	492.54	39c
492.54	498.54	39d
498.54	504.18	40a
504.18	511.48	40b
