\id ACT
\c 20
\level phrase
\separators . ? ! : ; ,
0.000	3.760	s1
3.760	6.060	1a
6.060	10.420	1b
10.420	15.400	1c
15.400	20.380	1d
20.380	24.420	2a
24.420	29.260	2b
29.260	32.860	2c
32.860	35.660	3a
35.660	41.640	3b
41.640	49.040	3c
49.040	52.560	3d
52.560	59.020	3e
59.020	62.060	4a
62.060	64.840	4b
64.840	67.440	4c
67.440	71.120	4d
71.120	72.820	4e
72.820	77.260	4f
77.260	80.320	5a
80.320	84.780	5b
84.780	89.920	6a
89.920	93.360	6b
93.360	102.240	6c
102.240	105.560	6d
105.560	109.400	s2
109.400	117.840	7a
117.840	122.700	7b
122.700	127.540	7c
127.540	130.200	8a
130.200	133.240	8b
133.240	139.320	9a
139.320	142.960	9b
142.960	146.460	9c
146.460	153.760	9d
153.760	155.640	9e
155.640	158.260	9f
158.260	161.860	10a
161.860	165.620	10b
165.620	168.620	10c
168.620	171.120	10d
171.120	173.560	10e
173.560	175.380	10f
175.380	179.060	11a
179.060	182.140	11b
182.140	184.840	11c
184.840	190.040	11d
190.040	193.620	11e
193.620	197.460	12a
197.460	200.460	12b
200.460	205.620	12c
205.620	209.680	s3
209.680	218.700	13a
218.700	222.540	13b
222.540	227.020	13c
227.020	230.800	13d
230.800	234.480	14a
234.480	239.640	14b
239.640	243.640	14c
243.640	248.120	15a
248.120	252.400	15b
252.400	257.060	15c
257.060	263.980	16a
263.980	267.100	16b
267.100	270.400	16c
270.400	277.380	16d
277.380	280.780	16e
280.780	288.480	17
288.480	290.840	18a
290.840	292.200	18b
292.200	297.720	18c
297.720	301.740	18d
301.740	310.520	19a
310.520	315.300	19b
315.300	322.620	20a
322.620	326.180	20b
326.180	330.800	20c
330.800	333.020	21a
333.020	345.100	21b
345.100	346.520	22a
346.520	351.900	22b
351.900	353.880	22c
353.880	356.540	22d
356.540	371.880	23
371.880	378.640	24a
378.640	381.500	24b
381.500	390.060	24c
390.060	395.180	24d
395.180	396.540	25a
396.540	397.780	25b
397.780	403.960	25c
403.960	406.280	25d
406.280	410.140	26-27a
410.140	413.600	26-27b
413.600	421.520	26-27c
421.520	424.560	26-27d
424.560	427.640	28a
427.640	429.820	28b
429.820	436.080	28c
436.080	442.640	28d
442.640	446.340	28e
446.340	449.580	28f
449.580	450.680	29a
450.680	457.200	29b
457.200	462.120	29c
462.120	468.160	30a
468.160	473.520	30b
473.520	478.260	30c
478.260	480.760	31a
480.760	481.960	31b
481.960	488.320	31c
488.320	492.180	31d
492.180	497.060	32a
497.060	502.880	32b
502.880	506.360	32c
506.360	510.540	32d
510.540	514.100	32e
514.100	519.160	33
519.160	528.740	34
528.740	531.700	35a
531.700	537.380	35b
537.380	541.120	35c
541.120	544.600	35d
544.600	547.000	35e
547.000	552.160	36
552.160	555.760	37-38a
555.760	558.640	37-38b
558.640	561.360	37-38c
561.360	564.320	37-38d
564.320	567.320	37-38e
567.320	571.440	37-38f
