0.000	2.120	s1
2.120	10.220	1a
10.220	12.780	1b
12.780	17.180	1c
17.180	22.580	2a
22.580	23.180	2b
23.180	28.520	2c
28.520	31.080	3a
31.080	35.780	3b
35.780	37.760	4a
37.760	41.080	4b
41.080	42.780	5a
42.780	46.780	5b
46.780	49.940	5c
49.940	52.060	6a
52.060	54.320	6b
54.320	56.160	6c
56.160	59.360	6d
59.360	64.300	7
64.300	67.740	8a
67.740	69.420	8b
69.420	71.600	8c
71.600	74.080	8d
74.080	75.660	8e
75.660	76.720	9a
76.720	80.600	9b
80.600	81.720	10a
81.720	83.880	10b
83.880	87.400	10c
87.400	88.540	11a
88.540	91.620	11b
91.620	95.380	11c
95.380	96.740	12a
96.740	100.380	12b
100.380	103.360	12c
103.360	106.080	s2
106.080	111.480	13a
111.480	116.860	13b
116.860	118.780	14a
118.780	121.800	14b
121.800	124.000	14c
124.000	125.660	14d
125.660	128.620	14e
128.620	131.560	15a
131.560	136.800	15b
136.800	139.680	15c
139.680	142.480	16a
142.480	144.360	16b
144.360	145.760	16c
145.760	148.340	s3
148.340	152.380	17a
152.380	153.900	17b
153.900	155.080	17c
155.080	155.860	17d
155.860	156.680	17e
156.680	158.280	17f
158.280	161.200	17g
161.200	162.860	18a
162.860	165.200	18b
165.200	168.220	18c
168.220	170.500	19a
170.500	173.040	19b
173.040	174.080	19c
174.080	175.240	19d
175.240	176.820	19e
176.820	177.880	19f
177.880	179.860	19g
179.860	181.160	19h
181.160	183.040	19i
183.040	184.240	19j
184.240	185.360	20a
185.360	186.200	20b
186.200	190.500	20c
190.500	194.500	21a
194.500	195.920	21b
195.920	197.260	21c
197.260	202.380	21d
202.380	205.400	21e
205.400	207.280	22a
207.280	210.080	22b
210.080	214.840	22c
214.840	218.660	23a
218.660	223.120	23b
223.120	226.100	24-25a
226.100	228.660	24-25b
228.660	229.640	24-25c
229.640	230.660	24-25d
230.660	233.720	24-25e
233.720	240.280	24-25f
240.280	244.760	26a
244.760	247.420	26b
247.420	251.100	26c
251.100	252.840	26d
252.840	255.800	27a
255.800	257.620	27b
257.620	259.860	27c
259.860	261.800	27d
261.800	264.120	27e
264.120	265.680	28a
265.680	266.480	28b
266.480	269.260	28c
269.260	271.440	28d
271.440	273.320	29-30a
273.320	274.700	29-30b
274.700	277.520	29-30c
277.520	278.740	29-30d
278.740	280.560	29-30e
280.560	281.660	29-30f
281.660	282.820	29-30g
282.820	286.520	29-30h
286.520	289.320	29-30i
289.320	291.740	29-30j
291.740	294.040	29-30k
294.040	296.780	29-30l
296.780	298.160	29-30m
298.160	301.320	29-30n
301.320	302.780	31a
302.780	305.640	31b
305.640	308.280	31c
308.280	311.620	31d
311.620	314.100	31e
314.100	317.440	s4
317.440	319.280	32a
319.280	322.280	32b
322.280	326.100	32c
326.100	327.500	32d
327.500	329.220	32e
329.220	331.880	32f
331.880	336.140	32g
336.140	344.000	32h
344.000	345.700	33a
345.700	346.200	33b
346.200	347.980	33c
347.980	348.820	33d
348.820	349.980	33e
349.980	352.300	33f
352.300	360.140	33g
360.140	361.660	34a
361.660	362.640	34b
362.640	363.320	34c
363.320	364.820	34d
364.820	366.720	34e
366.720	370.180	34f
370.180	373.080	s5
373.080	376.060	35a
376.060	377.400	35b
377.400	378.660	35c
378.660	380.520	35d
380.520	381.300	35e
381.300	383.960	35f
383.960	385.160	36a
385.160	385.760	36b
385.760	387.600	36c
387.600	388.920	37a
388.920	389.780	37b
389.780	393.800	37c
393.800	395.360	37d
395.360	398.880	37e
398.880	400.500	38a
400.500	404.400	38b
404.400	407.440	38c
407.440	410.840	38d
410.840	415.940	38e
415.940	417.340	39-40a
417.340	418.000	39-40b
418.000	419.300	39-40c
419.300	421.120	39-40d
421.120	422.500	39-40e
422.500	427.600	39-40f
427.600	433.120	39-40g
433.120	435.720	39-40h
435.720	440.660	39-40i
440.660	444.000	41a
444.000	446.980	41b
446.980	450.820	42a
450.820	457.300	42b
457.300	460.220	43a
460.220	465.140	43b
465.140	469.660	44
469.660	470.820	45a
470.820	471.900	45b
471.900	474.960	45c
474.960	476.000	45d
476.000	478.220	45e
478.220	482.820	45f
482.820	485.440	s6
485.440	487.220	46a
487.220	491.020	46b
491.020	493.840	46c
493.840	496.080	46d
496.080	500.020	46e
500.020	502.040	46f
502.040	503.780	46g
503.780	508.560	47a
508.560	509.680	47b
509.680	511.240	47c
511.240	513.460	47d
513.460	516.180	47e
516.180	519.300	48a
519.300	522.300	48b
522.300	524.300	49a
524.300	525.740	49b
525.740	528.680	49c
528.680	530.420	49d
530.420	532.260	49e
532.260	534.280	50a
534.280	535.480	50b
535.480	537.240	50c
537.240	538.760	51a
538.760	539.460	51b
539.460	541.820	51c
541.820	543.820	51d
543.820	544.600	51e
544.600	546.720	51f
546.720	548.160	52a
548.160	550.060	52b
550.060	551.240	52c
551.240	552.580	52d
552.580	558.120	52e
