\id ROM
\c 1
\level phrase
\separators .?!:;,
0.000	0.720	1a
0.720	1.620	1b
1.620	4.400	1c
4.400	8.700	1d
8.700	12.200	1e
12.200	14.140	2a
14.140	20.280	2b
20.280	22.620	3-4a
22.620	24.420	3-4b
24.420	28.100	3-4c
28.100	32.880	3-4d
32.880	35.480	3-4e
35.480	37.800	5a
37.800	41.300	5b
41.300	42.440	5c
42.440	47.460	5d
47.460	50.980	5e
50.980	53.440	5f
53.440	54.400	6a
54.400	54.800	6b
54.800	59.480	6c
59.480	63.100	7a
63.100	67.040	7b
67.040	72.580	7c
72.580	75.920	s1
75.920	77.060	8a
77.060	80.140	8b
80.140	84.840	8c
84.840	85.880	9a
85.880	90.140	9b
90.140	93.700	9c
93.700	95.400	10a
95.400	96.760	10b
96.760	98.120	10c
98.120	101.580	10d
101.580	102.740	11a
102.740	105.040	11b
105.040	108.580	11c
108.580	109.260	11d
109.260	112.020	11e
112.020	113.180	12a
113.180	114.580	12b
114.580	117.880	12c
117.880	120.640	12d
120.640	123.280	13a
123.280	127.620	13b
127.620	131.720	13c
131.720	135.480	13d
135.480	140.500	13e
140.500	149.140	14a
149.140	151.540	14b
151.540	154.580	14c
154.580	156.020	15a
156.020	162.160	15b
162.160	167.920	16-17a
167.920	169.920	16-17b
169.920	170.820	16-17c
170.820	171.920	16-17d
171.920	173.260	16-17e
173.260	176.020	16-17f
176.020	178.280	16-17g
178.280	180.840	16-17h
180.840	183.540	16-17i
183.540	187.580	16-17j
187.580	189.740	16-17k
189.740	194.360	16-17l
194.360	196.760	16-17m
196.760	199.880	s2
199.880	203.580	16-17
203.580	208.900	18a
208.900	212.800	18b
212.800	214.640	18c
214.640	217.620	18d
217.620	221.840	19
221.840	224.980	20a
224.980	228.620	20b
228.620	229.780	20c
229.780	234.920	20d
234.920	236.020	20e
236.020	240.540	20f
240.540	244.900	21a
244.900	247.440	21b
247.440	249.700	21c
249.700	251.240	21d
251.240	253.580	21e
253.580	256.760	21f
256.760	259.220	22-23a
259.220	260.020	22-23b
260.020	261.080	22-23c
261.080	263.440	22-23d
263.440	264.220	22-23e
264.220	265.000	22-23f
265.000	266.240	22-23g
266.240	267.780	22-23h
267.780	270.840	22-23i
270.840	271.940	22-23j
271.940	274.140	22-23k
274.140	275.480	24-26a
275.480	277.320	24-26b
277.320	278.700	24-26c
278.700	284.340	24-26d
284.340	287.740	24-26e
287.740	290.160	24-26f
290.160	291.980	24-26g
291.980	297.360	24-26h
297.360	301.040	24-26i
301.040	307.440	24-26j
307.440	309.260	27a
309.260	309.820	27b
309.820	312.660	27c
312.660	316.740	27d
316.740	319.200	27e
319.200	321.760	27f
321.760	325.080	27g
325.080	326.200	28a
326.200	329.100	28b
329.100	330.160	28c
330.160	334.340	28d
334.340	337.600	29a
337.600	338.440	29b
338.440	338.920	29c
338.920	340.920	29d
340.920	342.140	29e
342.140	342.820	29f
342.820	343.520	29g
343.520	345.360	29h
345.360	347.760	29i
347.760	349.640	30a
349.640	352.960	30b
352.960	354.620	30c
354.620	355.460	30d
355.460	356.840	30e
356.840	360.220	30f
360.220	363.100	30g
363.100	364.940	31a
364.940	366.040	31b
366.040	367.080	31c
367.080	368.780	31d
368.780	372.540	32a
372.540	376.060	32b
376.060	377.280	32c
377.280	380.420	32d
380.420	382.640	32e
382.640	385.920	32f
