\id ROM
\c 3
\level phrase
\separators .?!:;,
0.000	2.000	s1
2.000	4.140	1a
4.140	7.100	1b
7.100	9.880	1c
9.880	12.780	2a
12.780	17.720	2b
17.720	22.780	3a
22.780	27.180	3b
27.180	29.280	4a
29.280	32.800	4b
32.800	34.920	4c
34.920	37.700	4d
37.700	39.560	4e
39.560	41.440	4f
41.440	43.660	4g
43.660	45.740	4h
45.740	48.060	4i
48.060	49.180	5-7a
49.180	50.980	5-7b
50.980	55.500	5-7c
55.500	60.060	5-7d
60.060	61.220	5-7e
61.220	63.320	5-7f
63.320	70.380	5-7g
70.380	72.720	5-7h
72.720	74.040	5-7i
74.040	77.800	5-7j
77.800	80.400	5-7k
80.400	85.040	5-7l
85.040	87.400	5-7m
87.400	90.160	5-7n
90.160	93.880	5-7o
93.880	96.760	8a
96.760	99.020	8b
99.020	101.600	8c
101.600	103.780	8d
103.780	107.400	8e
107.400	109.720	s2
109.720	112.300	9a
112.300	116.280	9b
116.280	117.560	9c
117.560	119.300	9d
119.300	121.180	9e
121.180	123.060	9f
123.060	125.080	9g
125.080	127.220	10a
127.220	129.420	10b
129.420	131.280	10c
131.280	134.380	11a
134.380	136.480	11b
136.480	137.960	11c
137.960	140.220	12a
140.220	143.020	12b
143.020	144.940	12c
144.940	147.860	12d
147.860	148.960	13a
148.960	150.040	13b
150.040	152.460	13c
152.460	154.640	13d
154.640	156.640	13e
156.640	158.800	14a
158.800	160.900	14b
160.900	162.320	15a
162.320	163.540	15b
163.540	165.140	16a
165.140	166.900	16b
166.900	168.800	16c
168.800	170.200	17-18a
170.200	171.160	17-18b
171.160	172.600	17-18c
172.600	174.620	17-18d
174.620	179.340	19-20a
179.340	181.580	19-20b
181.580	188.760	19-20c
188.760	189.980	19-20d
189.980	193.620	19-20e
193.620	197.920	19-20f
197.920	200.700	s3
200.700	202.220	21-23a
202.220	205.860	21-23b
205.860	206.820	21-23c
206.820	209.780	21-23d
209.780	214.220	21-23e
214.220	218.560	21-23f
218.560	223.040	21-23g
223.040	229.380	21-23h
229.380	233.460	24-26a
233.460	235.780	24-26b
235.780	242.840	24-26c
242.840	244.660	24-26d
244.660	248.300	24-26e
248.300	249.740	24-26f
249.740	254.740	24-26g
254.740	258.700	24-26h
258.700	260.980	24-26i
260.980	266.680	24-26j
266.680	268.600	s4
268.600	275.380	27-28a
275.380	278.320	27-28b
278.320	280.860	27-28c
280.860	282.940	27-28d
282.940	288.340	27-28e
288.340	292.180	27-28f
292.180	293.340	29a
293.340	297.680	29b
297.680	300.880	29c
300.880	301.980	29d
301.980	303.280	29e
303.280	305.000	30a
305.000	311.680	30b
311.680	312.820	31a
312.820	315.220	31b
315.220	318.060	31c
318.060	320.120	31d
320.120	321.320	31e
321.320	323.360	31f
323.360	326.640	31g
