0.000	1.800	s1
1.800	16.740	s2
16.740	18.080	1a
18.080	22.180	1b
22.180	28.040	1c
28.040	30.540	1d
30.540	33.560	2a
33.560	34.960	2b
34.960	37.800	2c
37.800	41.280	2d
41.280	43.240	2e
43.240	46.680	2f
46.680	48.920	2g
48.920	51.240	2h
51.240	53.600	3a
53.600	56.300	3b
56.300	58.000	3c
58.000	60.440	3d
60.440	63.400	3e
63.400	65.760	3f
65.760	68.060	3g
68.060	70.440	3h
70.440	71.600	4a
71.600	73.460	4b
73.460	76.520	4c
76.520	80.020	4d
80.020	81.960	4e
81.960	85.440	4f
85.440	89.080	4g
89.080	93.080	4h
93.080	96.460	s3
96.460	97.720	5a
97.720	100.940	5b
100.940	103.940	6-7a
103.940	107.080	6-7b
107.080	108.660	6-7c
108.660	112.260	6-7d
112.260	120.680	6-7e
120.680	125.420	8a
125.420	131.240	8b
