\id MAT
\c 5
\level phrase
\separators .?!:;,
0.000	2.280	s1
2.280	6.520	1a
6.520	10.000	1b
10.000	13.220	1c
13.220	16.280	2
16.280	19.580	3a
19.580	23.440	3b
23.440	25.900	4a
25.900	28.720	4b
28.720	31.680	5a
31.680	34.400	5b
34.400	38.820	6a
38.820	41.680	6b
41.680	44.020	7a
44.020	47.460	7b
47.460	50.600	8a
50.600	53.780	8b
53.780	56.700	9a
56.700	60.140	9b
60.140	63.060	10a
63.060	66.020	10b
66.020	69.840	10c
69.840	71.520	11a
71.520	73.020	11b
73.020	74.100	11c
74.100	78.080	11d
78.080	78.980	12a
78.980	83.280	12b
83.280	85.180	12c
85.180	86.080	12d
86.080	88.860	12e
88.860	90.840	s2
90.840	94.100	13a
94.100	96.780	13b
96.780	99.300	13c
99.300	101.640	13d
101.640	104.160	13e
104.160	106.000	13f
106.000	109.620	14a
109.620	111.700	14b
111.700	113.080	14c
113.080	114.280	14d
114.280	115.640	14e
115.640	119.940	15a
119.940	121.060	15b
121.060	124.900	15c
124.900	126.340	16a
126.340	133.560	16b
133.560	136.460	s3
136.460	142.780	17a
142.780	145.120	17b
145.120	146.800	17c
146.800	148.520	18a
148.520	155.000	18b
155.000	159.520	18c
159.520	162.980	19a
162.980	164.420	19b
164.420	168.220	19c
168.220	170.440	19d
170.440	172.920	19e
172.920	181.320	19f
181.320	186.680	20a
186.680	190.640	20b
190.640	193.180	20c
193.180	194.620	21a
194.620	199.540	21b
199.540	200.680	21c
200.680	202.780	21d
202.780	204.480	21e
204.480	205.880	22a
205.880	207.340	22b
207.340	210.580	22c
210.580	212.620	22d
212.620	215.020	22e
215.020	218.240	22f
218.240	220.860	22g
220.860	224.880	22h
224.880	225.980	23a
225.980	228.360	23b
228.360	231.700	23c
231.700	235.940	24a
235.940	239.000	24b
239.000	240.400	25a
240.400	244.420	25b
244.420	248.040	25c
248.040	250.560	25d
250.560	255.200	25e
255.200	256.760	25f
256.760	261.500	25g
261.500	262.780	26a
262.780	267.120	26b
267.120	268.280	26c
268.280	272.780	26d
272.780	274.400	s4
274.400	279.120	27a
279.120	281.000	27b
281.000	282.360	28a
282.360	284.240	28b
284.240	287.360	28c
287.360	290.940	28d
290.940	292.000	29a
292.000	294.780	29b
294.780	297.440	29c
297.440	302.500	29d
302.500	303.740	30a
303.740	306.320	30b
306.320	308.440	30c
308.440	314.320	30d
314.320	315.940	s5
315.940	320.640	31a
320.640	323.360	31b
323.360	325.800	31c
325.800	331.580	32a
331.580	335.200	32b
335.200	338.020	32c
338.020	340.440	32d
340.440	342.500	s6
342.500	347.540	33a
347.540	348.960	33b
348.960	352.020	33c
352.020	353.440	34a
353.440	355.400	34b
355.400	356.800	34c
356.800	357.680	34d
357.680	359.140	34e
359.140	361.400	34f
361.400	362.840	35a
362.840	364.360	35b
364.360	366.960	35c
366.960	368.380	35d
368.380	370.700	35e
370.700	373.960	35f
373.960	375.460	36a
375.460	377.000	36b
377.000	380.980	36c
380.980	381.900	37a
381.900	383.460	37b
383.460	385.620	37c
385.620	388.220	37d
388.220	390.300	37e
390.300	393.300	37f
393.300	395.600	s7
395.600	403.260	38a
403.260	404.960	38b
404.960	406.340	39a
406.340	408.500	39b
408.500	409.940	39c
409.940	411.960	39d
411.960	414.480	39e
414.480	417.980	40a
417.980	420.540	40b
420.540	423.800	41a
423.800	425.620	41b
425.620	429.640	42a
429.640	431.120	42b
431.120	433.300	s8
433.300	435.320	43a
435.320	436.920	43b
436.920	438.860	43c
438.860	442.520	44a
442.520	445.340	44b
445.340	446.320	45a
446.320	448.780	45b
448.780	450.060	45c
450.060	451.900	45d
451.900	453.420	45e
453.420	454.560	45f
454.560	456.340	45g
456.340	458.340	45h
458.340	459.440	45i
459.440	464.960	45j
464.960	468.160	45k
468.160	471.900	46a
471.900	473.500	46b
473.500	475.940	46c
475.940	479.300	47a
479.300	482.160	47b
482.160	484.880	47c
484.880	487.860	48a
487.860	491.840	48b
491.840	494.580	48c
494.580	495.980	48d
495.980	499.080	48e
