0.000	1.980	s1
1.980	8.700	1
8.700	9.920	2a
9.920	13.720	2b
13.720	17.520	2c
17.520	19.620	2d
19.620	21.880	2e
21.880	25.720	3a
25.720	27.480	3b
27.480	28.900	3c
28.900	32.880	3d
32.880	34.520	4a
34.520	38.680	4b
38.680	42.340	5a
42.340	44.500	5b
44.500	46.560	5c
46.560	48.500	5d
48.500	51.080	6a
51.080	51.920	6b
51.920	53.860	6c
53.860	55.140	6d
55.140	58.260	7a
58.260	60.460	7b
60.460	63.760	8a
63.760	67.440	8b
67.440	68.800	8c
68.800	70.180	8d
70.180	72.100	8e
72.100	73.280	9a
73.280	74.360	9b
74.360	77.100	9c
77.100	77.800	9d
77.800	81.160	s2
81.160	82.500	10a
82.500	84.980	10b
84.980	85.820	10c
85.820	90.020	10d
90.020	91.280	11a
91.280	96.320	11b
96.320	101.720	11c
101.720	102.880	12a
102.880	105.320	12b
105.320	107.900	12c
107.900	109.560	12d
109.560	113.000	12e
113.000	115.800	12f
115.800	117.380	12g
117.380	121.320	12h
121.320	125.100	13a
125.100	127.160	13b
127.160	128.980	13c
128.980	130.600	13d
130.600	133.040	13e
133.040	138.100	13f
138.100	144.280	14-15a
144.280	147.160	14-15b
147.160	149.480	14-15c
149.480	152.000	14-15d
152.000	154.120	14-15e
154.120	156.920	14-15f
156.920	159.600	14-15g
159.600	162.120	14-15h
162.120	164.260	14-15i
164.260	166.760	14-15j
166.760	169.840	14-15k
169.840	172.640	16a
172.640	173.760	16b
173.760	176.440	16c
176.440	178.120	16d
178.120	180.500	16e
180.500	181.680	17a
181.680	188.040	17b
188.040	190.100	17c
190.100	191.660	17d
191.660	194.540	s3
194.540	196.240	18a
196.240	199.440	18b
199.440	203.240	19a
203.240	208.200	19b
208.200	209.960	19c
209.960	211.260	19d
211.260	212.340	19e
212.340	216.660	19f
216.660	220.640	20a
220.640	222.280	20b
222.280	224.700	20c
224.700	227.520	21a
227.520	230.280	21b
230.280	232.940	21c
232.940	234.640	21d
234.640	237.100	21e
237.100	240.680	21f
240.680	244.380	22a
244.380	246.000	22b
246.000	247.360	22c
247.360	254.060	22d
254.060	256.000	22e
256.000	263.740	23a
263.740	265.440	23b
265.440	268.660	23c
268.660	270.040	23d
270.040	271.460	23e
271.460	274.720	23f
274.720	277.860	s4
277.860	284.640	23g
284.640	287.040	24a
287.040	289.500	24b
289.500	294.360	24c
294.360	296.240	25a
296.240	298.180	25b
298.180	300.580	25c
300.580	304.980	25d
304.980	307.700	26a
307.700	309.740	26b
309.740	311.720	27a
311.720	313.940	27b
313.940	314.540	27c
314.540	316.780	27d
316.780	318.880	27e
318.880	320.120	28a
320.120	322.840	28b
322.840	324.660	28c
324.660	325.280	28d
325.280	327.420	28e
327.420	329.160	29a
329.160	330.040	29b
330.040	331.840	29c
331.840	334.260	29d
334.260	338.080	30a
338.080	340.000	30b
340.000	341.600	30c
341.600	343.140	30d
343.140	344.480	30e
344.480	345.860	30f
345.860	349.540	30g
349.540	352.280	s5
352.280	355.120	31a
355.120	361.460	31b
361.460	363.920	32a
363.920	364.940	32b
364.940	371.380	32c
371.380	373.740	s6
373.740	376.400	33a
376.400	378.500	33b
378.500	381.800	33c
381.800	385.260	33d
385.260	388.460	34a
388.460	393.800	34b
393.800	395.040	34c
395.040	397.380	34d
397.380	402.700	35a
402.700	405.240	35b
405.240	407.800	35c
407.800	410.500	35d
410.500	414.060	s7
414.060	415.440	36a
415.440	420.740	36b
420.740	422.680	36c
422.680	423.520	36d
423.520	428.020	36e
428.020	430.840	36f
430.840	432.000	37a
432.000	434.360	37b
434.360	435.880	37c
435.880	438.720	38-39a
438.720	442.360	38-39b
442.360	445.520	38-39c
445.520	450.740	38-39d
450.740	454.920	38-39e
454.920	457.080	38-39f
457.080	459.860	40a
459.860	462.560	40b
462.560	463.720	41a
463.720	470.960	41b
470.960	474.360	41c
474.360	478.000	42a
478.000	480.720	42b
480.720	485.680	43a
485.680	490.260	43b
490.260	493.100	43c
493.100	496.400	s8
496.400	498.060	44a
498.060	502.600	44b
502.600	505.180	44c
505.180	507.100	44d
507.100	508.340	44e
508.340	509.700	44f
509.700	512.320	44g
512.320	515.640	44h
515.640	517.440	44i
517.440	519.660	44j
519.660	523.280	44k
523.280	528.640	45
528.640	530.740	46a
530.740	532.800	46b
532.800	536.460	46c
536.460	538.380	s9
538.380	540.040	47a
540.040	542.380	47b
542.380	544.940	47c
544.940	547.720	47d
547.720	549.840	48a
549.840	552.520	48b
552.520	557.720	48c
557.720	560.400	48d
560.400	563.540	49a
563.540	564.920	49b
564.920	568.800	49c
568.800	572.380	50a
572.380	575.080	50b
575.080	577.360	51a
577.360	579.580	51b
579.580	580.880	51c
580.880	581.700	51d
581.700	583.340	51e
583.340	584.820	52a
584.820	585.480	52b
585.480	593.380	52c
593.380	596.660	52d
596.660	598.820	s10
598.820	602.100	53a
602.100	604.960	53b
604.960	608.120	54-56a
608.120	609.820	54-56b
609.820	613.760	54-56c
613.760	615.720	54-56d
615.720	617.300	54-56e
617.300	617.640	54-56f
617.640	619.860	54-56g
619.860	622.900	54-56h
622.900	624.840	54-56i
624.840	626.800	54-56j
626.800	627.640	54-56k
627.640	628.120	54-56l
628.120	629.980	54-56m
629.980	632.800	54-56n
632.800	638.120	54-56o
638.120	639.640	57a
639.640	642.100	57b
642.100	644.020	57c
644.020	646.640	57d
646.640	647.680	57e
647.680	652.320	57f
652.320	654.420	58a
654.420	657.520	58b
