\id ROM
\c 2
\level phrase
\separators .?!:;,
0	6.22	s1
6.22	12.08	1a
12.08	12.9	1b
12.9	16.52	1c
16.52	20.28	1d
20.28	22.02	1e
22.02	24.1	1f
24.1	26.82	1g
26.82	32.72	2
32.72	34	3a
34	37.48	3b
37.48	40.2	3c
40.2	41.5	3d
41.5	45.22	4a
45.22	46.16	4b
46.16	49.6	4c
49.6	53.4	4d
53.4	57.62	4e
57.62	59.08	5a
59.08	63.54	5b
63.54	66.82	5c
66.82	68.98	5d
68.98	72.42	5e
72.42	73.54	6a
73.54	76.92	6b
76.92	79.64	7a
79.64	83.82	7b
83.82	86.08	7c
86.08	89.88	8a
89.88	91.74	8b
91.74	93.02	8c
93.02	95.54	8d
95.54	98.26	s2
98.26	99.42	9-11a
99.42	102.36	9-11b
102.36	107.82	9-11c
107.82	110.88	9-11d
110.88	116.48	9-11e
116.48	118.88	9-11f
118.88	120.42	9-11g
120.42	121.14	9-11h
121.14	122	9-11i
122	122.32	9-11j
122.32	124.7	9-11k
124.7	128.7	s3
128.7	132.06	12-13a
132.06	134.56	12-13b
134.56	136.96	12-13c
136.96	140.42	12-13d
140.42	143.06	12-13e
143.06	145.98	12-13f
145.98	148.04	12-13g
148.04	151.7	14a
151.7	156.44	14b
156.44	159.08	14c
159.08	161.2	14d
161.2	165.78	15a
165.78	170.28	15b
170.28	171.48	15c
171.48	173.76	15d
173.76	175.9	15e
175.9	179.04	15f
179.04	181.88	15g
181.88	189.44	16a
189.44	193.98	16b
193.98	196.54	s4
196.54	198.38	16c
198.38	201.06	16d
201.06	204.32	16e
204.32	211.06	16f
211.06	212	16g
212	213.08	16h
213.08	217.44	16i
217.44	219.16	16j
219.16	221.52	16k
221.52	223.14	16l
223.14	227.66	16m
227.66	231.36	16n
231.36	233.02	17a
233.02	233.64	17b
233.64	242.18	17c
242.18	244.74	18a
244.74	248.04	18b
248.04	250.02	18c
250.02	257.7	19
257.7	262.64	20a
262.64	266.32	20b
266.32	268.54	21a
268.54	270.76	21b
270.76	272.34	21c
272.34	273.8	21d
273.8	276.1	21e
276.1	277.26	22a
277.26	279.26	22b
279.26	280.82	22c
280.82	286.18	22d
286.18	288.08	22e
288.08	289.62	22f
289.62	293.46	23a
293.46	296.24	23b
296.24	297.62	23c
297.62	299.88	24a
299.88	301.7	24b
301.7	303.82	24c
303.82	306.08	24d
306.08	307.82	25a
307.82	312.28	25b
312.28	315.76	25c
315.76	318.3	25d
318.3	320.42	25e
320.42	321.68	26a
321.68	322.54	26b
322.54	326.26	26c
326.26	331.7	26d
331.7	337.88	27a
337.88	339.62	27b
339.62	341.96	27c
341.96	343.24	27d
343.24	348.86	27e
348.86	349.92	28a
349.92	355.14	28b
355.14	361.6	28c
361.6	364.7	29a
364.7	365.82	29b
365.82	374.24	29c
374.24	378.2	29d
378.2	381.96	29e
381.96	385.08	29f
