\id MAT
\c 24
\level phrase
\separators .?!:;,
0.000	2.380	s1
2.380	6.600	1a
6.600	12.360	1b
12.360	13.240	2a
13.240	13.960	2b
13.960	15.660	2c
15.660	21.540	2d
21.540	22.940	3a
22.940	25.480	3b
25.480	27.800	3c
27.800	28.560	3d
28.560	31.380	3e
31.380	35.860	3f
35.860	37.580	4a
37.580	40.200	4b
40.200	42.080	5a
42.080	44.200	5b
44.200	45.900	5c
45.900	47.500	5d
47.500	52.660	5e
52.660	56.160	6a
56.160	57.300	6b
57.300	61.240	6c
61.240	64.060	6d
64.060	66.360	7a
66.360	69.420	7b
69.420	71.140	7c
71.140	72.100	7d
72.100	75.540	7e
75.540	79.760	8
79.760	79.800	9-11a
79.800	81.240	9-11b
81.240	84.740	9-11c
84.740	87.740	9-11d
87.740	91.060	9-11e
91.060	95.520	9-11f
95.520	97.480	9-11g
97.480	99.900	9-11h
99.900	106.580	12
106.580	110.440	13-14a
110.440	114.480	13-14b
114.480	117.760	13-14c
117.760	122.880	13-14d
122.880	125.080	13-14e
125.080	128.480	s2
128.480	130.560	15a
130.560	133.140	15b
133.140	137.520	15c
137.520	142.080	15d
142.080	143.180	15e
143.180	145.020	15f
145.020	146.440	16a
146.440	150.640	16b
150.640	156.620	17
156.620	161.460	18a
161.460	165.660	18b
165.660	171.140	19a
171.140	173.880	19b
173.880	180.840	20-21a
180.840	183.040	20-21b
183.040	189.480	20-21c
189.480	194.020	22a
194.020	197.340	22b
197.340	198.580	22c
198.580	199.920	22d
199.920	201.900	23-25a
201.900	206.620	23-25b
206.620	208.620	23-25c
208.620	209.440	23-25d
209.440	210.780	23-25e
210.780	215.000	23-25f
215.000	217.960	23-25g
217.960	222.320	23-25h
222.320	224.640	23-25i
224.640	225.180	23-25j
225.180	226.640	23-25k
226.640	227.760	23-25l
227.760	229.480	23-25m
229.480	231.360	26a
231.360	232.600	26b
232.600	234.000	26c
234.000	235.480	26d
235.480	237.820	26e
237.820	239.420	26f
239.420	240.680	27a
240.680	245.560	27b
245.560	249.880	27c
249.880	251.900	27d
251.900	252.640	27e
252.640	253.520	27f
253.520	256.480	27g
256.480	259.880	28a
259.880	262.200	28b
262.200	264.020	28c
264.020	267.300	28d
267.300	269.800	s3
269.800	271.540	29a
271.540	273.800	29b
273.800	277.980	29c
277.980	280.240	29d
280.240	283.200	29e
283.200	286.600	29f
286.600	287.960	30a
287.960	291.860	30b
291.860	301.920	30c
301.920	307.140	30d
307.140	308.120	31a
308.120	310.540	31b
310.540	312.820	31c
312.820	317.940	31d
317.940	319.620	32a
319.620	322.380	32b
322.380	324.660	32c
324.660	326.160	33a
326.160	328.880	33b
328.880	332.340	33c
332.340	333.980	34a
333.980	337.100	34b
337.100	341.060	34c
341.060	343.720	35a
343.720	346.680	35b
346.680	349.060	s4
349.060	350.760	36a
350.760	353.500	36b
353.500	356.680	36c
356.680	358.500	36d
358.500	360.060	36e
360.060	362.660	37a
362.660	365.600	37b
365.600	368.600	37c
368.600	376.080	38a
376.080	377.640	38b
377.640	378.800	38c
378.800	384.000	38d
384.000	386.820	39a
386.820	388.280	39b
388.280	390.160	39c
390.160	392.700	39d
392.700	398.960	39e
398.960	401.040	40a
401.040	403.020	40b
403.020	406.940	40c
406.940	409.820	41a
409.820	411.860	41b
411.860	413.960	41c
413.960	416.200	42a
416.200	419.720	42b
419.720	421.800	43a
421.800	424.720	43b
424.720	427.800	43c
427.800	432.360	43d
432.360	433.780	44a
433.780	436.880	44b
436.880	441.760	44c
441.760	443.980	s5
443.980	445.620	45a
445.620	449.600	45b
449.600	451.020	45c
451.020	453.120	45d
453.120	455.880	45e
455.880	459.100	45f
459.100	463.860	46a
463.860	465.500	46b
465.500	466.780	47a
466.780	470.100	47b
470.100	471.540	48a
471.540	474.000	48b
474.000	476.900	48c
476.900	480.820	49a
480.820	486.100	49b
486.100	492.080	50
492.080	496.820	51a
496.820	499.760	51b
