0.000	2.040	s1
2.040	4.340	1a
4.340	6.660	1b
6.660	11.160	2a
11.160	12.220	2b
12.220	12.740	2c
12.740	13.860	2d
13.860	17.220	2e
17.220	18.480	3a
18.480	25.040	3b
25.040	29.380	4
29.380	34.920	5a
34.920	39.040	5b
39.040	41.440	s2
41.440	47.500	6a
47.500	50.160	6b
50.160	52.460	7a
52.460	56.800	7b
56.800	59.960	7c
59.960	62.380	8a
62.380	64.580	8b
64.580	67.860	8c
67.860	70.720	9a
70.720	73.360	9b
73.360	76.320	10-11a
76.320	77.060	10-11b
77.060	78.980	10-11c
78.980	82.220	10-11d
82.220	84.080	10-11e
84.080	85.600	10-11f
85.600	88.320	10-11g
88.320	91.300	10-11h
91.300	95.820	12
95.820	97.580	13a
97.580	101.140	13b
101.140	105.080	13c
105.080	107.380	s3
107.380	109.440	14a
109.440	112.620	14b
112.620	115.600	14c
115.600	119.220	15a
119.220	124.260	15b
124.260	128.860	16
128.860	132.080	s4
132.080	138.480	s5
138.480	141.800	17a
141.800	143.220	17b
143.220	145.200	17c
145.200	150.120	17d
150.120	153.960	18a
153.960	155.240	18b
155.240	157.060	18c
157.060	160.480	18d
160.480	163.960	18e
163.960	170.100	19
170.100	171.700	20a
171.700	177.560	20b
177.560	179.460	21a
179.460	180.460	21b
180.460	181.780	21c
181.780	183.740	21d
183.740	185.440	22a
185.440	187.360	22b
187.360	189.300	22c
189.300	189.960	22d
189.960	191.780	22e
191.780	193.340	23-24a
193.340	194.960	23-24b
194.960	195.760	23-24c
195.760	196.540	23-24d
196.540	199.460	23-24e
199.460	201.620	23-24f
201.620	204.200	23-24g
204.200	206.080	23-24h
206.080	209.640	23-24i
209.640	213.200	23-24j
213.200	214.700	25a
214.700	216.800	25b
216.800	217.400	25c
217.400	218.120	25d
218.120	219.320	25e
219.320	221.100	25f
221.100	221.840	25g
221.840	223.780	25h
223.780	225.500	26a
225.500	228.660	26b
228.660	231.720	26c
231.720	232.320	26d
232.320	235.360	26e
235.360	236.820	27-28a
