\id MRK
\c 2
\level phrase
\separators .?!:;,
0.000	2.000	s1
2.000	3.820	1a
3.820	9.940	1b
9.940	12.200	2a
12.200	16.560	2b
16.560	19.940	2c
19.940	21.260	3a
21.260	26.440	3b
26.440	31.120	4a
31.120	34.980	4b
34.980	36.420	4c
36.420	40.000	4d
40.000	41.540	5a
41.540	43.420	5b
43.420	44.660	5c
44.660	46.940	5d
46.940	51.920	6
51.920	55.040	7a
55.040	57.440	7b
57.440	60.600	7c
60.600	62.200	8a
62.200	65.240	8b
65.240	66.600	8c
66.600	69.700	8d
69.700	72.740	9a
72.740	75.440	9b
75.440	76.660	9c
76.660	78.240	9d
78.240	80.100	9e
80.100	81.420	9f
81.420	82.060	9g
82.060	84.200	9h
84.200	88.420	9i
88.420	90.500	10a
90.500	91.200	10b
91.200	93.340	10c
93.340	94.500	10d
94.500	98.160	10e
98.160	101.620	10f
101.620	102.320	11a
102.320	105.540	11b
105.540	109.100	12a
109.100	110.360	12b
110.360	111.860	12c
111.860	113.280	12d
113.280	114.820	12e
114.820	116.420	12f
116.420	117.100	12g
117.100	120.380	12h
120.380	122.960	s2
122.960	127.500	13a
127.500	129.780	13b
129.780	131.920	13c
131.920	133.320	14a
133.320	135.260	14b
135.260	140.980	14c
140.980	145.600	14d
145.600	148.180	14e
148.180	150.500	14f
150.500	152.440	14g
152.440	152.960	14h
152.960	154.180	14i
154.180	158.080	14j
158.080	159.340	15a
159.340	165.060	15b
165.060	171.380	15c
171.380	175.020	15d
175.020	179.420	16a
179.420	182.640	16b
182.640	184.380	16c
184.380	184.940	16d
184.940	185.900	16e
185.900	190.640	16f
190.640	192.540	17a
192.540	193.640	17b
193.640	195.880	17c
195.880	197.520	17d
197.520	199.020	17e
199.020	200.380	17f
200.380	203.240	17g
203.240	205.480	17h
205.480	207.620	17i
207.620	209.960	s3
209.960	215.820	18a
215.820	218.080	18b
218.080	220.540	18c
220.540	223.040	18d
223.040	224.980	19a
224.980	227.280	19b
227.280	230.700	19c
230.700	231.640	19d
231.640	232.880	19e
232.880	235.360	19f
235.360	237.860	19g
237.860	241.920	20a
241.920	244.200	20b
244.200	246.700	21a
246.700	250.460	21b
250.460	254.260	21c
254.260	256.440	21d
256.440	257.900	22a
257.900	260.820	22b
260.820	261.800	22c
261.800	265.740	22d
265.740	268.900	22e
268.900	271.620	22f
271.620	274.580	22g
274.580	277.080	s4
277.080	283.600	23a
283.600	285.020	23b
285.020	288.880	23c
288.880	291.100	24a
291.100	292.480	24b
292.480	293.420	24c
293.420	298.420	24d
298.420	300.060	25-26a
300.060	306.400	25-26b
306.400	309.220	25-26c
309.220	315.300	25-26d
315.300	317.640	25-26e
317.640	320.060	25-26f
320.060	324.620	25-26g
324.620	327.840	25-26h
327.840	329.300	25-26i
329.300	333.220	25-26j
333.220	336.120	25-26k
336.120	338.280	27a
338.280	341.600	27b
341.600	344.200	27c
344.200	345.300	28a
345.300	346.420	28b
346.420	349.200	28c
349.200	354.880	28d
