\id MAT
\c 20
\level phrase
\separators .?!:;,
0	2.2	s1
2.2	3.84	1a
3.84	6.76	1b
6.76	13.3	1c
13.3	15.74	2a
15.74	19.34	2b
19.34	20.64	2c
20.64	23.2	2d
23.2	27.64	3a
27.64	31.18	3b
31.18	32.6	4a
32.6	35.34	4b
35.34	37.9	4c
37.9	41.1	5a
41.1	45.44	5b
45.44	46.68	6a
46.68	48.22	6b
48.22	53.56	6c
53.56	55.3	6d
55.3	57.82	6e
57.82	59	7a
59	61.78	7b
61.78	63.44	7c
63.44	64.36	7d
64.36	67.04	7e
67.04	68.54	8a
68.54	70.76	8b
70.76	75.24	8c
75.24	78.96	8d
78.96	81.44	8e
81.44	87.12	9-10a
87.12	92.36	9-10b
92.36	93.18	9-10c
93.18	95.5	9-10d
95.5	97.38	9-10e
97.38	100.36	9-10f
100.36	101.86	11a
101.86	104.2	11b
104.2	107.3	12a
107.3	109.62	12b
109.62	114.62	12c
114.62	116.6	13a
116.6	117.38	13b
117.38	120.88	13c
120.88	122.6	13d
122.6	125.04	13e
125.04	129.28	14-15a
129.28	132.58	14-15b
132.58	137.46	14-15c
137.46	141.14	14-15d
141.14	142.86	16a
142.86	143.74	16b
143.74	146.44	16c
146.44	148.98	16d
148.98	152.12	16e
152.12	154.58	16f
154.58	158.12	s2
158.12	159.52	17a
159.52	165	17b
165	165.72	17c
165.72	168.3	17d
168.3	169.28	18a
169.28	171.68	18b
171.68	177.16	18c
177.16	182.1	18d
182.1	184.68	19a
184.68	187.6	19b
187.6	191.36	19c
191.36	193.62	s3
193.62	194.94	20a
194.94	196.84	20b
196.84	198.44	20c
198.44	201.02	20d
201.02	205.16	20e
205.16	206.86	21a
206.86	208.66	21b
208.66	209.86	21c
209.86	213.84	21d
213.84	217.88	21e
217.88	218.74	22a
218.74	222.2	22b
222.2	224.64	22c
224.64	228.08	22d
228.08	233.96	22e
233.96	235.2	22f
235.2	235.84	22g
235.84	237.12	22h
237.12	238.64	22i
238.64	240.34	23a
240.34	245.6	23b
245.6	251.12	23c
251.12	253.72	23d
253.72	258.06	23e
258.06	261.4	24a
261.4	264.16	24b
264.16	267.78	25a
267.78	273.28	25b
273.28	276.34	26a
276.34	280.76	26b
280.76	286.02	27
286.02	287.2	28a
287.2	287.92	28b
287.92	289.06	28c
289.06	291.18	28d
291.18	293.22	28e
293.22	297.84	28f
297.84	300.04	s4
300.04	304.06	29a
304.06	306.5	29b
306.5	307.92	30a
307.92	310.94	30b
310.94	312.86	30c
312.86	316.26	30d
316.26	317.34	30e
317.34	318.34	30f
318.34	320.5	30g
320.5	322.92	30h
322.92	325.72	31a
325.72	327.04	31b
327.04	329.98	31c
329.98	330.98	31d
330.98	332.56	31e
332.56	333.52	31f
333.52	335.44	31g
335.44	338.26	32a
338.26	340.56	32b
340.56	341.8	33a
341.8	342.46	33b
342.46	345.28	33c
345.28	349.48	34a
349.48	352.36	34b
352.36	355.68	34c
